event_id,student_id,class_id,session_id,timestamp,day_of_week,hour_of_day,minutes_from_class_start,time_since_last_attendance_minutes,device_id_hash,ip_hash,network_type,device_changed_from_last_event,ip_changed_from_last_event,geo_lat,geo_lon,distance_from_last_event_km,travel_speed_kmh,face_match_distance,liveness_score,face_match_pass,retry_count_before_success,failed_attempts_last_7d,attendance_rate_30d,suspicious_events_last_30d,is_fraud
EVT002477,STU2477,CS501,S037,2026-02-20T05:11:00,Friday,5,27,715,DEV_274,IP_333,wifi,1,1,17.273623,79.248906,98.33175,300.0,0.790641517336999,0.38679549939987373,0,5,6,0.42138582816065495,11,1
EVT002478,STU2478,CS501,S038,2026-02-19T02:54:00,Thursday,2,-6,2173,DEV_240,IP_449,ethernet,0,0,17.616552,79.146085,1.03,7.41,0.27199225450254894,0.9152575246231884,1,0,1,1.0,0,0
EVT002479,STU2479,CS501,S039,2026-02-28T04:27:00,Saturday,4,0,5060,DEV_525,IP_385,mobile,0,0,17.478532,78.180185,0.06,2.57,0.1431158226837073,0.9368506330165026,1,1,1,1.0,0,0
EVT002480,STU2480,CS501,S040,2026-02-25T05:21:00,Wednesday,5,-4,5935,DEV_241,IP_131,ethernet,0,0,17.455986,78.249702,1.96,10.4,0.2552299883828748,0.9917323542800053,1,0,1,0.9931975245847541,0,0
EVT002481,STU2481,CS501,S001,2026-02-22T19:24:00,Sunday,19,11,3283,DEV_218,IP_650,wifi,0,0,17.832866,79.458815,0.13,11.29,0.18955474676537565,0.8773667515271847,1,1,1,0.8902872436515666,0,0
EVT002482,STU2482,CS501,S002,2026-03-04T13:44:00,Wednesday,13,8,926,DEV_007,IP_030,ethernet,0,0,17.647385,78.569292,1.74,4.05,0.1681587722507055,0.8271842866504704,1,0,0,0.8429053280186845,0,0
EVT002483,STU2483,CS501,S003,2026-02-06T16:10:00,Friday,16,-5,3708,DEV_523,IP_087,mobile,0,1,17.319383,79.138721,0.76,0.25,0.2509926322615255,0.863784995025907,1,1,0,0.9473377342474043,0,0
EVT002484,STU2484,CS501,S004,2026-03-14T03:45:00,Saturday,3,5,5977,DEV_428,IP_022,mobile,0,0,17.291534,79.30661,0.66,9.51,0.15086715225037167,1.0,1,1,2,0.901034584669594,0,0
EVT002485,STU2485,CS501,S005,2026-02-26T05:58:00,Thursday,5,2,5880,DEV_530,IP_570,wifi,0,0,17.432671,78.433689,1.18,4.53,0.11967190592782719,0.91258527478646,1,0,1,0.9454224464156283,0,0
EVT002486,STU2486,CS501,S006,2026-02-02T06:27:00,Monday,6,0,3405,DEV_162,IP_671,ethernet,0,0,18.340769,78.312432,0.21,9.62,0.1900012881991526,1.0,1,0,1,0.9858120376922134,0,0
EVT002487,STU2487,CS501,S007,2026-02-02T09:03:00,Monday,9,2,3310,DEV_942,IP_042,mobile,0,0,17.278308,78.601613,1.37,1.02,0.1485620019004024,1.0,1,1,0,0.9856584599756075,0,0
EVT002488,STU2488,CS501,S008,2026-03-08T22:45:00,Sunday,22,10,4874,DEV_112,IP_054,mobile,0,0,17.148565,78.598403,0.76,2.52,0.17069252671337778,0.9006473179671552,1,0,0,0.9877901814519914,1,0
EVT002489,STU2489,CS501,S009,2026-02-22T02:27:00,Sunday,2,5,4886,DEV_491,IP_224,mobile,0,0,17.119348,78.632514,1.31,7.73,0.2768659825621895,0.9540291196655656,1,0,1,1.0,0,0
EVT002490,STU2490,CS501,S010,2026-02-15T15:32:00,Sunday,15,7,5672,DEV_924,IP_306,wifi,0,0,17.839727,79.105148,0.06,7.26,0.17432324481902517,0.9702096650343879,1,0,2,0.9856840420284213,0,0
EVT002491,STU2491,CS501,S011,2026-02-07T16:00:00,Saturday,16,11,4560,DEV_617,IP_009,ethernet,0,0,18.149015,78.777326,0.24,8.1,0.16893582914463484,0.8680761610760005,1,1,2,0.9417244872640913,1,0
EVT002492,STU2492,CS501,S012,2026-02-11T22:20:00,Wednesday,22,-5,3333,DEV_267,IP_478,mobile,0,0,17.279387,78.079944,0.65,0.46,0.24866199892540244,0.961210695353041,1,0,1,0.8802253403491411,1,0
EVT002493,STU2493,CS501,S013,2026-02-07T15:24:00,Saturday,15,1,3714,DEV_468,IP_326,wifi,0,0,18.308126,78.368532,0.82,0.73,0.176491450434395,0.9326826294269064,1,0,1,0.9467827656740814,0,0
EVT002494,STU2494,CS501,S014,2026-02-07T00:20:00,Saturday,0,5,959,DEV_548,IP_507,mobile,0,0,17.688576,79.33597,1.96,11.29,0.12519923574581965,0.8765979401118275,1,0,2,1.0,0,0
EVT002495,STU2495,CS501,S015,2026-02-22T18:01:00,Sunday,18,-4,2467,DEV_709,IP_312,ethernet,0,0,18.214865,79.221709,0.43,9.63,0.23685144901058888,1.0,1,0,1,0.9886338786714703,0,0
EVT002496,STU2496,CS501,S016,2026-02-05T13:28:00,Thursday,13,8,4851,DEV_815,IP_232,ethernet,1,0,17.588493,79.186681,0.81,8.77,0.2449415545460348,0.9965436779734322,1,0,0,0.9351807038201146,0,0
EVT002497,STU2497,CS501,S017,2026-02-06T19:23:00,Friday,19,-1,2066,DEV_581,IP_499,mobile,0,0,17.045473,78.469203,0.61,9.83,0.1892992031136399,0.885403739057685,1,0,0,0.9449874902260275,0,0
EVT002498,STU2498,CS501,S018,2026-02-19T07:30:00,Thursday,7,0,3002,DEV_718,IP_181,ethernet,0,0,17.923614,79.3451,0.57,1.58,0.23687363031803915,0.8669341847921769,1,0,1,0.9597640444688713,0,0
EVT002499,STU2499,CS501,S019,2026-03-15T03:34:00,Sunday,3,10,974,DEV_409,IP_538,mobile,0,0,17.928487,78.898003,1.18,9.87,0.15967583945670277,0.9947212761688842,1,1,0,0.8732237474482046,0,0
EVT002500,STU2500,CS501,S020,2026-02-03T02:53:00,Tuesday,2,12,2287,DEV_335,IP_527,ethernet,0,0,17.400336,79.202285,1.57,3.79,0.2724924460318558,0.8079288074915598,1,0,0,0.9907241880577746,1,0
EVT002501,STU2501,CS501,S021,2026-02-22T09:48:00,Sunday,9,6,1663,DEV_447,IP_631,mobile,0,0,18.35676,78.029885,0.9,11.01,0.2810924203448498,0.9215930307191941,1,0,0,0.8774695458571495,1,0
EVT002502,STU2502,CS501,S022,2026-02-26T11:17:00,Thursday,11,3,4567,DEV_067,IP_015,wifi,0,0,17.11672,78.460381,0.83,9.92,0.24094960334655513,0.8331811004469133,1,0,0,0.9730797231499161,0,0
EVT002503,STU2503,CS501,S023,2026-03-02T08:01:00,Monday,8,8,2912,DEV_289,IP_440,ethernet,0,0,17.095321,79.22731,0.74,1.69,0.1508183118815614,1.0,1,0,2,1.0,1,0
EVT002504,STU2504,CS501,S024,2026-03-09T19:02:00,Monday,19,29,288,DEV_915,IP_308,ethernet,1,1,17.315235,78.500919,120.2355,300.0,0.7865446153527341,0.0,0,8,18,0.6068674254430689,6,1
EVT002505,STU2505,CS501,S025,2026-02-11T00:34:00,Wednesday,0,1,2375,DEV_711,IP_524,wifi,0,0,18.253533,78.372089,1.64,1.5,0.2897396433787678,0.9751128170242155,1,1,1,0.9656836350920731,0,0
EVT002506,STU2506,CS501,S026,2026-03-16T22:40:00,Monday,22,2,4624,DEV_019,IP_384,ethernet,0,0,18.315406,79.327045,0.49,9.18,0.2468703018340579,0.8997201494085917,1,0,2,0.8605527808862867,0,0
EVT002507,STU2507,CS501,S027,2026-02-07T16:20:00,Saturday,16,-6,3732,DEV_112,IP_099,ethernet,0,0,18.420191,79.083028,0.54,8.55,0.131780815269607,0.8448751701713864,1,0,2,0.9765846995834502,1,0
EVT002508,STU2508,CS501,S028,2026-03-08T11:27:00,Sunday,11,-1,4501,DEV_914,IP_131,ethernet,0,0,17.024635,78.480626,0.0,1.43,0.20342653019280432,0.8926205316307367,1,0,1,0.9757845275450245,1,0
EVT002509,STU2509,CS501,S029,2026-03-03T23:50:00,Tuesday,23,5,799,DEV_701,IP_194,ethernet,0,1,17.040458,78.056919,27.460125,300.0,1.0,0.3973304481663797,0,8,15,0.3905488367253695,10,1
EVT002510,STU2510,CS501,S030,2026-03-07T22:02:00,Saturday,22,-1,2425,DEV_839,IP_152,ethernet,0,0,17.4523,78.746739,0.78,0.3,0.1791053208819115,0.8643457075487031,1,0,2,0.9372934878698042,1,0
EVT002511,STU2511,CS501,S031,2026-02-18T21:02:00,Wednesday,21,7,5375,DEV_082,IP_553,ethernet,0,0,17.762695,79.142789,1.62,7.13,0.2169480964127191,0.9758153613267116,1,0,0,0.8738013173591405,0,0
EVT002512,STU2512,CS501,S032,2026-02-26T06:24:00,Thursday,6,-2,5236,DEV_013,IP_699,wifi,0,1,17.841282,78.843682,1.69,4.08,0.14102581747494647,0.9692416088078033,1,0,1,0.9473361424421989,0,0
EVT002513,STU2513,CS501,S033,2026-03-10T09:41:00,Tuesday,9,11,5181,DEV_696,IP_387,ethernet,0,0,17.701637,79.343937,1.27,8.77,0.2661556493995924,0.9801429126558729,1,1,1,0.8648098953495791,0,0
EVT002514,STU2514,CS501,S034,2026-03-14T21:21:00,Saturday,21,-4,5276,DEV_350,IP_679,wifi,0,0,17.068469,78.600583,0.71,5.42,0.17295821605915002,0.9728445329611537,1,0,1,0.8716715342573456,0,0
EVT002515,STU2515,CS501,S035,2026-03-14T01:43:00,Saturday,1,-6,4690,DEV_043,IP_153,mobile,0,0,17.943681,78.3831,0.04,4.79,0.14891795665446883,0.9391036368219313,1,0,0,0.898456868805956,0,0
EVT002516,STU2516,CS501,S036,2026-03-14T03:47:00,Saturday,3,-7,4813,DEV_776,IP_201,mobile,0,1,17.732446,78.269705,0.97,10.91,0.23929807649301357,0.995670916999991,1,0,0,0.8580017164807582,0,0
EVT002517,STU2517,CS501,S037,2026-03-04T08:58:00,Wednesday,8,-5,4134,DEV_496,IP_068,wifi,0,0,17.733071,78.85971,1.86,10.72,0.12268660794057265,0.9092930973446134,1,0,1,0.9550170014653969,0,0
EVT002518,STU2518,CS501,S038,2026-02-17T03:32:00,Tuesday,3,3,4343,DEV_755,IP_396,wifi,0,0,17.953309,78.787337,1.41,6.52,0.1355190073730551,0.9447770885829847,1,0,0,0.9522147473356809,0,0
EVT002519,STU2519,CS501,S039,2026-02-09T11:56:00,Monday,11,5,583,DEV_564,IP_387,wifi,0,1,18.204273,78.222551,165.86212500000002,294.9705,1.0,0.12304394582407438,0,6,10,0.3799485753061886,6,1
EVT002520,STU2520,CS501,S040,2026-03-12T09:25:00,Thursday,9,-4,4158,DEV_050,IP_403,wifi,0,0,17.645088,79.439087,1.7,3.61,0.2664177173028724,0.838810799973207,1,0,1,0.8571888327454641,0,0
EVT002521,STU2521,CS501,S001,2026-02-12T03:45:00,Thursday,3,7,5228,DEV_483,IP_636,ethernet,0,0,18.079991,79.089623,0.14,1.47,0.13750453900424897,0.8661652243461249,1,0,1,0.8317812657956604,0,0
EVT002522,STU2522,CS501,S002,2026-03-03T04:45:00,Tuesday,4,-2,753,DEV_607,IP_022,wifi,1,1,18.208334,78.337378,85.845375,300.0,0.8965366261047044,0.12740012672662318,0,4,15,0.5841542509345549,14,1
EVT002523,STU2523,CS501,S003,2026-03-01T23:24:00,Sunday,23,3,5725,DEV_761,IP_495,ethernet,0,0,17.423532,79.074347,1.54,11.18,0.28898658252019854,0.9761937521182059,1,0,1,1.0,0,0
EVT002524,STU2524,CS501,S004,2026-02-19T16:19:00,Thursday,16,-1,1252,DEV_003,IP_025,wifi,0,0,17.588974,79.153881,1.68,2.32,0.2657040191012563,0.7886977549277392,1,0,0,0.9529536158114359,0,0
EVT002525,STU2525,CS501,S005,2026-02-17T06:45:00,Tuesday,6,7,3744,DEV_083,IP_107,mobile,0,0,18.28066,78.211596,1.23,9.66,0.26226858234438916,0.8738067726096683,1,0,0,0.9253841889595861,0,0
EVT002526,STU2526,CS501,S006,2026-03-18T06:12:00,Wednesday,6,-6,2476,DEV_558,IP_055,ethernet,0,0,18.377037,78.830085,0.33,5.7,0.2842626616420075,1.0,1,0,2,0.9069204659786068,0,0
EVT002527,STU2527,CS501,S007,2026-03-17T16:10:00,Tuesday,16,-7,5284,DEV_062,IP_408,mobile,0,0,18.022128,79.168264,0.86,8.34,0.1446678644974611,0.9395627867028229,1,0,1,0.8913719842771594,0,0
EVT002528,STU2528,CS501,S008,2026-03-15T08:43:00,Sunday,8,-5,1718,DEV_935,IP_377,wifi,0,1,17.127871,78.228362,0.81,1.27,0.21655656702211712,0.9758320152414399,1,1,1,1.0,0,0
EVT002529,STU2529,CS501,S009,2026-02-20T09:48:00,Friday,9,7,1838,DEV_104,IP_298,mobile,1,0,18.329558,78.524877,0.01,4.74,0.1725036872220517,0.9478638237181781,1,0,1,1.0,1,0
EVT002530,STU2530,CS501,S010,2026-02-28T23:52:00,Saturday,23,6,5399,DEV_735,IP_494,wifi,0,0,18.020772,78.858812,0.93,11.72,0.1679053404658265,0.8779149485746184,1,0,0,0.9676470794753704,0,0
EVT002531,STU2531,CS501,S011,2026-02-05T09:35:00,Thursday,9,5,1178,DEV_904,IP_630,mobile,0,0,18.068725,79.449372,1.34,2.99,0.18950695460016412,0.9672799480446883,1,0,0,0.9665316143161887,0,0
EVT002532,STU2532,CS501,S012,2026-03-04T06:31:00,Wednesday,6,-5,3776,DEV_500,IP_504,wifi,0,0,17.505183,78.886516,1.24,11.35,0.25702918780381645,0.933299044872964,1,0,0,0.9084405611813412,0,0
EVT002533,STU2533,CS501,S013,2026-02-04T19:14:00,Wednesday,19,4,5885,DEV_445,IP_190,ethernet,0,0,18.102665,78.763283,1.37,10.3,0.16043540592858627,0.9740616205123505,1,1,0,0.8870515969804256,0,0
EVT002534,STU2534,CS501,S014,2026-02-15T23:31:00,Sunday,23,6,4157,DEV_270,IP_205,mobile,1,0,18.223512,78.307249,1.82,0.32,0.28312956703996695,0.9484782543733636,1,1,0,0.9528804652665487,0,0
EVT002535,STU2535,CS501,S015,2026-02-12T17:42:00,Thursday,17,9,1401,DEV_924,IP_267,wifi,0,0,18.055748,78.695647,1.0,7.39,0.28508073703400305,1.0,1,0,0,0.9478963782221516,0,0
EVT002536,STU2536,CS501,S016,2026-02-07T22:33:00,Saturday,22,29,503,DEV_747,IP_310,ethernet,1,1,17.724528,78.906053,110.719125,287.5455,0.821101358243409,0.31116462135056305,0,3,7,0.419537933952635,8,1
EVT002537,STU2537,CS501,S017,2026-03-16T14:30:00,Monday,14,11,3649,DEV_928,IP_211,wifi,0,0,17.153117,79.386992,1.12,7.07,0.21344320557111784,0.8717366829347992,1,0,0,0.9144638123873603,1,0
EVT002538,STU2538,CS501,S018,2026-02-16T17:46:00,Monday,17,-3,5490,DEV_436,IP_350,ethernet,0,0,17.273157,79.153736,0.8,3.19,0.16598402050684719,0.8274314981940524,1,0,2,0.8756921634282246,0,0
EVT002539,STU2539,CS501,S019,2026-02-15T04:20:00,Sunday,4,12,4185,DEV_705,IP_673,wifi,0,0,17.943475,78.445608,1.53,4.95,0.14853831642823662,0.9253941986207445,1,0,1,0.8461711554011686,0,0
EVT002540,STU2540,CS501,S020,2026-02-13T05:35:00,Friday,5,-7,3579,DEV_548,IP_471,ethernet,1,1,17.447176,78.338767,1.61,5.28,0.24471975704222598,0.9926013377376908,1,0,1,0.9318280414386703,0,0
EVT002541,STU2541,CS501,S021,2026-03-03T16:59:00,Tuesday,16,-2,4636,DEV_846,IP_555,ethernet,0,0,17.178045,79.308977,1.55,2.36,0.22176154019820454,0.9019078277832436,1,0,0,0.9160636179942007,1,0
EVT002542,STU2542,CS501,S022,2026-03-03T13:33:00,Tuesday,13,4,2934,DEV_034,IP_670,wifi,0,0,17.439352,79.163814,1.4,4.23,0.17992440195297524,1.0,1,0,0,0.95163134035153,0,0
EVT002543,STU2543,CS501,S023,2026-03-12T17:07:00,Thursday,17,-5,2287,DEV_487,IP_076,wifi,0,0,18.329964,79.46947,1.3,11.29,0.17495063085024204,0.8567444332516534,1,0,1,0.8436662373181901,0,0
EVT002544,STU2544,CS501,S024,2026-03-05T02:38:00,Thursday,2,3,4055,DEV_015,IP_539,wifi,0,0,17.985528,78.043194,0.39,10.01,0.126093403487142,0.9015154633791815,1,0,0,0.8887221464130407,1,0
EVT002545,STU2545,CS501,S025,2026-03-09T21:07:00,Monday,21,10,5775,DEV_034,IP_159,ethernet,0,0,17.847568,78.696875,1.27,10.35,0.17000010438933438,0.7935553057107858,1,1,0,0.9604247473994376,0,0
EVT002546,STU2546,CS501,S026,2026-02-12T20:03:00,Thursday,20,6,3513,DEV_045,IP_014,ethernet,0,0,17.012224,78.869422,1.05,11.15,0.17007658703880152,1.0,1,0,1,0.8753359804954337,0,0
EVT002547,STU2547,CS501,S027,2026-02-02T13:05:00,Monday,13,-4,5206,DEV_887,IP_537,ethernet,0,0,17.718594,78.240379,0.01,2.97,0.11142031848873986,1.0,1,0,2,0.9014232466933549,0,0
EVT002548,STU2548,CS501,S028,2026-03-06T08:24:00,Friday,8,-3,1318,DEV_210,IP_605,mobile,0,0,17.567693,78.971307,0.02,0.85,0.2841800890765625,0.9126183496539902,1,1,1,0.9802795551263855,0,0
EVT002549,STU2549,CS501,S029,2026-02-08T23:46:00,Sunday,23,1,1466,DEV_852,IP_609,mobile,0,0,18.273326,79.398248,0.14,6.94,0.20628812840395525,0.899757107020378,1,0,0,0.994030099541987,0,0
EVT002550,STU2550,CS501,S030,2026-03-03T12:18:00,Tuesday,12,-1,3620,DEV_360,IP_624,wifi,0,0,17.079525,78.211193,0.61,2.01,0.2889556984551373,0.816352820910745,1,0,1,0.9735694768154761,0,0
EVT002551,STU2551,CS501,S031,2026-03-08T14:16:00,Sunday,14,0,3844,DEV_664,IP_529,ethernet,0,0,17.146169,78.652013,0.7,10.14,0.11926056478129737,0.9332408189143356,1,0,0,0.9139266536689622,0,0
EVT002552,STU2552,CS501,S032,2026-03-03T12:44:00,Tuesday,12,4,3531,DEV_809,IP_693,ethernet,0,0,17.446484,78.642894,0.73,0.22,0.24418756705672928,0.9324323903299275,1,0,1,0.996662354966009,0,0
EVT002553,STU2553,CS501,S033,2026-02-27T03:33:00,Friday,3,-2,1245,DEV_830,IP_073,ethernet,0,0,18.428571,79.4376,1.83,7.38,0.2384236533045969,0.7989544550286277,1,1,0,0.9916542958493963,0,0
EVT002554,STU2554,CS501,S034,2026-02-22T21:52:00,Sunday,21,9,3190,DEV_189,IP_566,ethernet,0,0,18.455237,78.519892,1.07,5.8,0.23901389968356057,0.8230948151550291,1,0,2,0.9949285912893528,1,0
EVT002555,STU2555,CS501,S035,2026-02-25T22:53:00,Wednesday,22,8,2418,DEV_885,IP_216,ethernet,0,0,17.996578,78.4827,1.11,7.94,0.1753939820831896,0.9502112848787524,1,0,2,1.0,1,0
EVT002556,STU2556,CS501,S036,2026-02-16T00:10:00,Monday,0,12,1955,DEV_435,IP_615,ethernet,0,0,17.019894,78.155912,1.81,9.11,0.2808257082225636,0.9101499336014477,1,0,2,0.9816307737535259,1,0
EVT002557,STU2557,CS501,S037,2026-03-04T23:38:00,Wednesday,23,-4,1946,DEV_139,IP_354,wifi,0,0,17.858229,78.059679,0.3,8.44,0.18825046398266243,0.9243438745389807,1,1,1,0.9846165540365002,0,0
EVT002558,STU2558,CS501,S038,2026-03-14T03:58:00,Saturday,3,-3,3425,DEV_497,IP_296,mobile,0,0,17.579508,79.428969,0.1,11.27,0.25781852198944344,0.9157413833679571,1,0,0,0.9846964079714826,1,0
EVT002559,STU2559,CS501,S039,2026-03-16T22:21:00,Monday,22,29,218,DEV_256,IP_274,ethernet,1,1,17.690305,78.941331,97.552125,79.69500000000001,1.0,0.33548293260431294,0,3,7,0.5527174320458323,14,1
EVT002560,STU2560,CS501,S040,2026-03-04T02:06:00,Wednesday,2,-5,271,DEV_256,IP_220,mobile,0,1,18.488984,79.16195,120.643875,182.853,0.6722363693880172,0.3428521083490274,0,9,14,0.6784086547254297,14,1
EVT002561,STU2561,CS501,S001,2026-03-07T13:11:00,Saturday,13,9,4833,DEV_026,IP_437,mobile,0,0,17.40106,79.451613,0.72,4.29,0.1320706697689543,0.9039393505242578,1,1,1,0.9888780850169933,0,0
EVT002562,STU2562,CS501,S002,2026-02-23T01:57:00,Monday,1,5,3438,DEV_869,IP_256,wifi,0,0,17.428571,78.932556,0.22,0.54,0.11299160800925942,0.8346860161443049,1,0,1,0.9665714848462071,0,0
EVT002563,STU2563,CS501,S003,2026-02-17T06:20:00,Tuesday,6,1,5067,DEV_784,IP_201,mobile,0,0,17.060558,78.905037,0.57,1.42,0.2308221673080098,0.9079232261186994,1,1,1,0.9532470276338446,0,0
EVT002564,STU2564,CS501,S004,2026-02-16T14:45:00,Monday,14,-5,5180,DEV_183,IP_589,ethernet,0,0,18.408811,78.997757,0.24,6.42,0.18918175678764743,1.0,1,0,0,0.9711567158208384,0,0
EVT002565,STU2565,CS501,S005,2026-02-12T13:51:00,Thursday,13,-3,3265,DEV_453,IP_472,mobile,1,0,18.411251,78.290515,0.92,11.54,0.19083159137641395,0.8175643326650717,1,0,0,0.973523371531583,0,0
EVT002566,STU2566,CS501,S006,2026-02-03T17:21:00,Tuesday,17,10,920,DEV_259,IP_619,wifi,0,0,18.45393,78.45865,1.21,5.26,0.2837174303586778,0.8624885009080456,1,0,1,0.9656091926941617,1,0
EVT002567,STU2567,CS501,S007,2026-02-23T05:14:00,Monday,5,9,5268,DEV_537,IP_691,wifi,0,0,17.8095,78.283578,0.84,4.69,0.24575518891822035,0.9657635590296022,1,1,1,0.8952134841273676,0,0
EVT002568,STU2568,CS501,S008,2026-03-09T07:15:00,Monday,7,3,2231,DEV_430,IP_021,mobile,0,0,17.477833,79.268843,0.89,6.77,0.12131786569431746,0.9854097890426647,1,1,0,0.9752626890704775,0,0
EVT002569,STU2569,CS501,S009,2026-02-14T23:47:00,Saturday,23,29,771,DEV_656,IP_175,mobile,0,0,17.773775,78.340723,111.362625,300.0,1.0,0.1803014675895884,0,7,12,0.4605414234356412,8,1
EVT002570,STU2570,CS501,S010,2026-02-23T22:45:00,Monday,22,7,2617,DEV_597,IP_177,wifi,0,0,17.264662,78.554671,1.38,4.18,0.27244094599071433,0.8675119699906924,1,0,2,1.0,0,0
EVT002571,STU2571,CS501,S011,2026-02-24T20:58:00,Tuesday,20,6,296,DEV_106,IP_290,ethernet,1,0,17.18834,79.232427,22.572,138.0555,0.8606587345997337,0.0,0,7,10,0.5526105653356086,12,1
EVT002572,STU2572,CS501,S012,2026-02-10T12:43:00,Tuesday,12,-6,2160,DEV_398,IP_238,mobile,0,0,17.410691,78.311442,1.27,11.48,0.1323555019527339,0.9743359628024046,1,0,1,0.8356313104980339,0,0
EVT002573,STU2573,CS501,S013,2026-03-04T07:26:00,Wednesday,7,-2,3974,DEV_039,IP_176,mobile,0,0,17.226121,78.53998,1.45,4.78,0.13790504474565207,0.8878468574502199,1,0,1,0.9927225373703576,1,0
EVT002574,STU2574,CS501,S014,2026-03-06T05:40:00,Friday,5,1,2765,DEV_549,IP_373,wifi,0,0,17.58269,78.950251,0.19,1.57,0.1330446885881758,0.8985583232727946,1,0,0,0.874415882391357,0,0
EVT002575,STU2575,CS501,S015,2026-03-07T13:28:00,Saturday,13,0,3634,DEV_917,IP_079,wifi,0,0,18.490119,78.919212,1.75,3.08,0.2960366725393661,0.9964010398525251,1,0,0,0.8528317018629964,1,0
EVT002576,STU2576,CS501,S016,2026-02-01T13:39:00,Sunday,13,9,5850,DEV_225,IP_343,mobile,0,0,18.425034,78.602768,1.27,2.36,0.11241976427028999,0.891688920021656,1,0,1,0.9805108443789632,0,0
EVT002577,STU2577,CS501,S017,2026-02-24T13:05:00,Tuesday,13,10,1418,DEV_896,IP_354,ethernet,0,0,17.539359,79.067159,0.52,2.52,0.21710904101192535,0.9263948068051935,1,1,1,0.9936112152788577,0,0
EVT002578,STU2578,CS501,S018,2026-02-10T20:44:00,Tuesday,20,-1,5197,DEV_906,IP_380,wifi,1,0,17.153885,79.210957,1.47,1.51,0.24037163165696526,0.8206832097555022,1,1,0,0.9007647979240804,0,0
EVT002579,STU2579,CS501,S019,2026-02-02T01:57:00,Monday,1,5,3742,DEV_887,IP_137,wifi,0,0,17.302933,78.43421,1.53,7.61,0.26526340214389504,0.9087676093309104,1,1,2,1.0,0,0
EVT002580,STU2580,CS501,S020,2026-02-03T07:01:00,Tuesday,7,-7,1401,DEV_391,IP_248,mobile,0,0,17.887603,79.142661,1.15,10.41,0.2689382070361352,0.9753266906282999,1,1,0,0.9908467112537457,0,0
EVT002581,STU2581,CS501,S021,2026-03-09T15:30:00,Monday,15,2,2104,DEV_277,IP_003,ethernet,0,0,18.157196,78.954023,0.31,4.77,0.12781494482225028,0.8551528197117748,1,0,1,0.8895792948177551,0,0
EVT002582,STU2582,CS501,S022,2026-03-15T16:41:00,Sunday,16,-3,2093,DEV_133,IP_459,ethernet,0,0,18.407368,78.256949,0.34,2.88,0.13005188727229544,0.9237235082885071,1,0,0,0.8320028816386305,0,0
EVT002583,STU2583,CS501,S023,2026-03-03T09:07:00,Tuesday,9,1,2831,DEV_120,IP_652,mobile,0,0,18.496132,78.27569,1.67,6.81,0.23743107581445688,0.8439413361499416,1,0,0,0.9126871771069897,1,0
EVT002584,STU2584,CS501,S024,2026-02-14T03:34:00,Saturday,3,9,3151,DEV_221,IP_385,wifi,0,0,18.357658,78.005214,0.75,0.67,0.27221256543464456,1.0,1,1,1,0.9629814709279636,0,0
EVT002585,STU2585,CS501,S025,2026-02-09T23:40:00,Monday,23,24,41,DEV_434,IP_482,ethernet,1,1,17.245799,78.10329,156.28387500000002,248.18062500000002,0.6869703013233273,0.14585585173411747,0,4,8,0.6061592433521523,11,1
EVT002586,STU2586,CS501,S026,2026-03-07T07:42:00,Saturday,7,-1,4417,DEV_708,IP_308,wifi,0,0,18.419517,78.2343,0.64,7.18,0.20814854493917265,0.9023783222758984,1,0,0,0.9239076803061199,0,0
EVT002587,STU2587,CS501,S027,2026-02-14T02:08:00,Saturday,2,12,2210,DEV_181,IP_168,wifi,0,0,17.506777,79.491587,1.89,10.25,0.14969627412655936,0.9826538757616472,1,0,0,0.9613167310783994,0,0
EVT002588,STU2588,CS501,S028,2026-02-18T21:17:00,Wednesday,21,-7,5658,DEV_347,IP_165,wifi,0,0,17.885394,78.232269,1.97,10.22,0.26394242772668786,0.9840093399651221,1,0,1,0.8638899882152021,0,0
EVT002589,STU2589,CS501,S029,2026-03-10T06:47:00,Tuesday,6,7,1115,DEV_711,IP_629,ethernet,0,0,17.283757,78.964084,1.13,6.9,0.14035656103090832,0.975830051411198,1,0,0,0.898070334303949,0,0
EVT002590,STU2590,CS501,S030,2026-02-22T06:26:00,Sunday,6,4,2511,DEV_807,IP_640,wifi,0,0,18.097048,79.209944,1.62,10.62,0.27152392224050975,0.859327305755939,1,0,2,0.9589526212137132,1,0
EVT002591,STU2591,CS501,S031,2026-03-01T02:38:00,Sunday,2,10,781,DEV_133,IP_231,wifi,1,1,18.111587,79.02136,53.670375,300.0,0.830863934402084,0.08039410541452446,0,7,6,0.44775460293295305,13,1
EVT002592,STU2592,CS501,S032,2026-02-02T00:18:00,Monday,0,-5,573,DEV_737,IP_646,mobile,1,0,17.252281,78.929657,100.97999999999999,300.0,0.8166859782729158,0.18876861235374648,0,6,19,0.548213454012809,14,1
EVT002593,STU2593,CS501,S033,2026-02-13T14:41:00,Friday,14,4,4019,DEV_341,IP_134,ethernet,0,1,18.024757,79.204273,1.28,4.57,0.13229255656954902,1.0,1,1,1,0.8711933589632652,0,0
EVT002594,STU2594,CS501,S034,2026-03-02T06:44:00,Monday,6,1,1746,DEV_147,IP_433,ethernet,0,0,17.612236,78.631321,0.12,9.01,0.17592294341643164,0.9741904947294917,1,0,1,0.9093131465662498,0,0
